Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-10-05T16:30:00+02:00;2022-10-05;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-05T18:00:00+02:00;2022-10-05;18:00;11;Île-de-France;3288;Définitif;;;3288;;Consolidé;
2022-10-25T15:30:00+02:00;2022-10-25;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-25T19:30:00+02:00;2022-10-25;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-25T22:00:00+02:00;2022-10-25;22:00;11;Île-de-France;3771;Définitif;;;3771;;Consolidé;
2022-10-26T01:00:00+02:00;2022-10-26;01:00;11;Île-de-France;2284;Définitif;;;2284;;Consolidé;
2022-10-26T07:00:00+02:00;2022-10-26;07:00;11;Île-de-France;3997;Définitif;;;3997;;Consolidé;
2022-10-26T07:30:00+02:00;2022-10-26;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-26T13:30:00+02:00;2022-10-26;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-26T15:30:00+02:00;2022-10-26;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-26T16:30:00+02:00;2022-10-26;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-26T17:00:00+02:00;2022-10-26;17:00;11;Île-de-France;2620;Définitif;;;2620;;Consolidé;
2022-10-26T18:30:00+02:00;2022-10-26;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-26T20:30:00+02:00;2022-10-26;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-26T21:00:00+02:00;2022-10-26;21:00;11;Île-de-France;3196;Définitif;;;3196;;Consolidé;
2022-10-26T22:00:00+02:00;2022-10-26;22:00;11;Île-de-France;2822;Définitif;;;2822;;Consolidé;
2022-10-27T03:30:00+02:00;2022-10-27;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-27T07:00:00+02:00;2022-10-27;07:00;11;Île-de-France;3970;Définitif;;;3970;;Consolidé;
2022-10-27T11:30:00+02:00;2022-10-27;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-27T14:30:00+02:00;2022-10-27;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-27T15:00:00+02:00;2022-10-27;15:00;11;Île-de-France;2506;Définitif;;;2506;;Consolidé;
2022-10-27T15:30:00+02:00;2022-10-27;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-27T16:30:00+02:00;2022-10-27;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-27T19:00:00+02:00;2022-10-27;19:00;11;Île-de-France;3286;Définitif;;;3286;;Consolidé;
2022-10-27T20:30:00+02:00;2022-10-27;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-27T23:30:00+02:00;2022-10-27;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-28T07:30:00+02:00;2022-10-28;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-28T14:00:00+02:00;2022-10-28;14:00;11;Île-de-France;2649;Définitif;;;2649;;Consolidé;
2022-10-28T14:30:00+02:00;2022-10-28;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-28T17:30:00+02:00;2022-10-28;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-28T18:30:00+02:00;2022-10-28;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-28T23:00:00+02:00;2022-10-28;23:00;11;Île-de-France;2149;Définitif;;;2149;;Consolidé;
2022-10-29T00:00:00+02:00;2022-10-29;00:00;11;Île-de-France;1921;Définitif;;;1921;;Consolidé;
2022-10-19T17:00:00+02:00;2022-10-19;17:00;11;Île-de-France;3511;Définitif;;;3511;;Consolidé;
2022-10-20T00:00:00+02:00;2022-10-20;00:00;11;Île-de-France;3090;Définitif;;;3090;;Consolidé;
2022-10-20T00:30:00+02:00;2022-10-20;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T05:30:00+02:00;2022-10-20;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T07:00:00+02:00;2022-10-20;07:00;11;Île-de-France;4677;Définitif;;;4677;;Consolidé;
2022-10-20T07:30:00+02:00;2022-10-20;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T09:00:00+02:00;2022-10-20;09:00;11;Île-de-France;4557;Définitif;;;4557;;Consolidé;
2022-10-20T10:00:00+02:00;2022-10-20;10:00;11;Île-de-France;4387;Définitif;;;4387;;Consolidé;
2022-10-20T10:30:00+02:00;2022-10-20;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T11:30:00+02:00;2022-10-20;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T12:30:00+02:00;2022-10-20;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T13:30:00+02:00;2022-10-20;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T16:00:00+02:00;2022-10-20;16:00;11;Île-de-France;3324;Définitif;;;3324;;Consolidé;
2022-10-20T18:30:00+02:00;2022-10-20;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T21:30:00+02:00;2022-10-20;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T22:30:00+02:00;2022-10-20;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-20T23:00:00+02:00;2022-10-20;23:00;11;Île-de-France;3328;Définitif;;;3328;;Consolidé;
2022-10-21T00:30:00+02:00;2022-10-21;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-21T05:30:00+02:00;2022-10-21;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-21T06:30:00+02:00;2022-10-21;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-21T08:30:00+02:00;2022-10-21;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-21T09:00:00+02:00;2022-10-21;09:00;11;Île-de-France;4584;Définitif;;;4584;;Consolidé;
2022-10-21T10:30:00+02:00;2022-10-21;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-21T12:30:00+02:00;2022-10-21;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-21T15:30:00+02:00;2022-10-21;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-22T00:00:00+02:00;2022-10-22;00:00;11;Île-de-France;2811;Définitif;;;2811;;Consolidé;
2022-10-22T03:00:00+02:00;2022-10-22;03:00;11;Île-de-France;2038;Définitif;;;2038;;Consolidé;
2022-10-22T05:00:00+02:00;2022-10-22;05:00;11;Île-de-France;2445;Définitif;;;2445;;Consolidé;
2022-10-22T07:00:00+02:00;2022-10-22;07:00;11;Île-de-France;3058;Définitif;;;3058;;Consolidé;
2022-10-22T18:30:00+02:00;2022-10-22;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-23T03:00:00+02:00;2022-10-23;03:00;11;Île-de-France;1716;Définitif;;;1716;;Consolidé;
2022-10-23T06:00:00+02:00;2022-10-23;06:00;11;Île-de-France;2233;Définitif;;;2233;;Consolidé;
2022-10-23T06:30:00+02:00;2022-10-23;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-23T18:00:00+02:00;2022-10-23;18:00;11;Île-de-France;2478;Définitif;;;2478;;Consolidé;
2022-10-23T18:30:00+02:00;2022-10-23;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-23T22:30:00+02:00;2022-10-23;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-24T00:00:00+02:00;2022-10-24;00:00;11;Île-de-France;1814;Définitif;;;1814;;Consolidé;
2022-10-24T01:30:00+02:00;2022-10-24;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-24T03:00:00+02:00;2022-10-24;03:00;11;Île-de-France;1750;Définitif;;;1750;;Consolidé;
2022-10-24T04:30:00+02:00;2022-10-24;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-24T07:00:00+02:00;2022-10-24;07:00;11;Île-de-France;3533;Définitif;;;3533;;Consolidé;
2022-10-24T10:00:00+02:00;2022-10-24;10:00;11;Île-de-France;3643;Définitif;;;3643;;Consolidé;
2022-10-24T12:30:00+02:00;2022-10-24;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-24T13:30:00+02:00;2022-10-24;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-24T18:30:00+02:00;2022-10-24;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-25T02:00:00+02:00;2022-10-25;02:00;11;Île-de-France;2340;Définitif;;;2340;;Consolidé;
2022-10-25T02:30:00+02:00;2022-10-25;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-25T03:00:00+02:00;2022-10-25;03:00;11;Île-de-France;2324;Définitif;;;2324;;Consolidé;
2022-10-25T09:30:00+02:00;2022-10-25;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-25T11:00:00+02:00;2022-10-25;11:00;11;Île-de-France;3924;Définitif;;;3924;;Consolidé;
2022-11-02T14:00:00+01:00;2022-11-02;14:00;11;Île-de-France;4310;Définitif;;;4310;;Consolidé;
2022-11-02T21:30:00+01:00;2022-11-02;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T01:30:00+01:00;2022-11-03;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T03:00:00+01:00;2022-11-03;03:00;11;Île-de-France;3850;Définitif;;;3850;;Consolidé;
2022-11-03T05:00:00+01:00;2022-11-03;05:00;11;Île-de-France;5112;Définitif;;;5112;;Consolidé;
2022-11-03T13:30:00+01:00;2022-11-03;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T14:30:00+01:00;2022-11-03;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T15:00:00+01:00;2022-11-03;15:00;11;Île-de-France;5789;Définitif;;;5789;;Consolidé;
2022-11-03T18:00:00+01:00;2022-11-03;18:00;11;Île-de-France;6702;Définitif;;;6702;;Consolidé;
2022-11-03T18:30:00+01:00;2022-11-03;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T20:30:00+01:00;2022-11-03;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T21:00:00+01:00;2022-11-03;21:00;11;Île-de-France;6538;Définitif;;;6538;;Consolidé;
2022-11-03T22:30:00+01:00;2022-11-03;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-03T23:30:00+01:00;2022-11-03;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-04T02:00:00+01:00;2022-11-04;02:00;11;Île-de-France;4833;Définitif;;;4833;;Consolidé;
2022-11-04T04:00:00+01:00;2022-11-04;04:00;11;Île-de-France;5228;Définitif;;;5228;;Consolidé;
2022-11-04T09:00:00+01:00;2022-11-04;09:00;11;Île-de-France;7121;Définitif;;;7121;;Consolidé;
2022-11-04T09:30:00+01:00;2022-11-04;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-04T11:30:00+01:00;2022-11-04;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-04T12:30:00+01:00;2022-11-04;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-29T04:30:00+02:00;2022-10-29;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-29T07:00:00+02:00;2022-10-29;07:00;11;Île-de-France;2336;Définitif;;;2336;;Consolidé;
2022-10-29T09:00:00+02:00;2022-10-29;09:00;11;Île-de-France;2930;Définitif;;;2930;;Consolidé;
2022-10-29T12:30:00+02:00;2022-10-29;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-29T15:00:00+02:00;2022-10-29;15:00;11;Île-de-France;2220;Définitif;;;2220;;Consolidé;
2022-10-29T17:30:00+02:00;2022-10-29;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-29T18:00:00+02:00;2022-10-29;18:00;11;Île-de-France;2441;Définitif;;;2441;;Consolidé;
2022-10-29T19:30:00+02:00;2022-10-29;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-29T20:00:00+02:00;2022-10-29;20:00;11;Île-de-France;2605;Définitif;;;2605;;Consolidé;
2022-10-29T21:00:00+02:00;2022-10-29;21:00;11;Île-de-France;2482;Définitif;;;2482;;Consolidé;
2022-10-29T22:00:00+02:00;2022-10-29;22:00;11;Île-de-France;2223;Définitif;;;2223;;Consolidé;
2022-10-29T23:00:00+02:00;2022-10-29;23:00;11;Île-de-France;2037;Définitif;;;2037;;Consolidé;
2022-10-30T01:00:00+02:00;2022-10-30;01:00;11;Île-de-France;2992;Définitif;;;2992;;Consolidé;
2022-10-30T01:30:00+02:00;2022-10-30;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-30T04:00:00+01:00;2022-10-30;04:00;11;Île-de-France;2016;Définitif;;;2016;;Consolidé;
2022-10-30T08:30:00+01:00;2022-10-30;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-30T12:00:00+01:00;2022-10-30;12:00;11;Île-de-France;3016;Définitif;;;3016;;Consolidé;
2022-10-30T14:30:00+01:00;2022-10-30;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-30T15:00:00+01:00;2022-10-30;15:00;11;Île-de-France;2378;Définitif;;;2378;;Consolidé;
2022-10-30T18:30:00+01:00;2022-10-30;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-30T20:00:00+01:00;2022-10-30;20:00;11;Île-de-France;2984;Définitif;;;2984;;Consolidé;
2022-10-30T22:30:00+01:00;2022-10-30;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-31T01:00:00+01:00;2022-10-31;01:00;11;Île-de-France;2351;Définitif;;;2351;;Consolidé;
2022-10-31T02:00:00+01:00;2022-10-31;02:00;11;Île-de-France;2224;Définitif;;;2224;;Consolidé;
2022-10-31T02:30:00+01:00;2022-10-31;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-31T03:30:00+01:00;2022-10-31;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-31T05:00:00+01:00;2022-10-31;05:00;11;Île-de-France;3082;Définitif;;;3082;;Consolidé;
2022-10-31T08:00:00+01:00;2022-10-31;08:00;11;Île-de-France;3817;Définitif;;;3817;;Consolidé;
2022-10-31T11:00:00+01:00;2022-10-31;11:00;11;Île-de-France;3640;Définitif;;;3640;;Consolidé;
2022-10-31T12:00:00+01:00;2022-10-31;12:00;11;Île-de-France;3336;Définitif;;;3336;;Consolidé;
2022-11-01T16:00:00+01:00;2022-11-01;16:00;11;Île-de-France;3536;Définitif;;;3536;;Consolidé;
2022-11-01T23:30:00+01:00;2022-11-01;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-02T00:30:00+01:00;2022-11-02;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-02T01:00:00+01:00;2022-11-02;01:00;11;Île-de-France;3269;Définitif;;;3269;;Consolidé;
2022-11-02T02:30:00+01:00;2022-11-02;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-02T06:30:00+01:00;2022-11-02;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-02T08:30:00+01:00;2022-11-02;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-02T09:00:00+01:00;2022-11-02;09:00;11;Île-de-France;5763;Définitif;;;5763;;Consolidé;
2022-11-02T09:30:00+01:00;2022-11-02;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-02T12:30:00+01:00;2022-11-02;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-31T14:00:00+01:00;2022-10-31;14:00;11;Île-de-France;2876;Définitif;;;2876;;Consolidé;
2022-10-31T14:30:00+01:00;2022-10-31;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-31T16:30:00+01:00;2022-10-31;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-31T19:00:00+01:00;2022-10-31;19:00;11;Île-de-France;3532;Définitif;;;3532;;Consolidé;
2022-10-31T20:00:00+01:00;2022-10-31;20:00;11;Île-de-France;3546;Définitif;;;3546;;Consolidé;
2022-10-31T22:00:00+01:00;2022-10-31;22:00;11;Île-de-France;2994;Définitif;;;2994;;Consolidé;
2022-11-01T00:00:00+01:00;2022-11-01;00:00;11;Île-de-France;2610;Définitif;;;2610;;Consolidé;
2022-11-01T01:00:00+01:00;2022-11-01;01:00;11;Île-de-France;2621;Définitif;;;2621;;Consolidé;
2022-11-01T02:00:00+01:00;2022-11-01;02:00;11;Île-de-France;2798;Définitif;;;2798;;Consolidé;
2022-11-01T03:30:00+01:00;2022-11-01;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-01T04:30:00+01:00;2022-11-01;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-11-01T05:00:00+01:00;2022-11-01;05:00;11;Île-de-France;3733;Définitif;;;3733;;Consolidé;
2022-10-29T01:30:00+02:00;2022-10-29;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-10-29T02:00:00+02:00;2022-10-29;02:00;11;Île-de-France;1739;Définitif;;;1739;;Consolidé;
2022-12-16T17:00:00+01:00;2022-12-16;17:00;11;Île-de-France;21635;Définitif;;;21635;;Consolidé;
2022-12-16T18:00:00+01:00;2022-12-16;18:00;11;Île-de-France;21876;Définitif;;;21876;;Consolidé;
2022-12-16T18:30:00+01:00;2022-12-16;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-16T21:30:00+01:00;2022-12-16;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T03:30:00+01:00;2022-12-17;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T07:30:00+01:00;2022-12-17;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T09:30:00+01:00;2022-12-17;09:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T10:30:00+01:00;2022-12-17;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T12:00:00+01:00;2022-12-17;12:00;11;Île-de-France;20190;Définitif;;;20190;;Consolidé;
2022-12-17T13:00:00+01:00;2022-12-17;13:00;11;Île-de-France;19528;Définitif;;;19528;;Consolidé;
2022-12-17T13:30:00+01:00;2022-12-17;13:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T15:00:00+01:00;2022-12-17;15:00;11;Île-de-France;18468;Définitif;;;18468;;Consolidé;
2022-12-17T16:30:00+01:00;2022-12-17;16:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T18:00:00+01:00;2022-12-17;18:00;11;Île-de-France;20175;Définitif;;;20175;;Consolidé;
2022-12-17T18:30:00+01:00;2022-12-17;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T21:30:00+01:00;2022-12-17;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-17T22:00:00+01:00;2022-12-17;22:00;11;Île-de-France;18453;Définitif;;;18453;;Consolidé;
2022-12-17T23:00:00+01:00;2022-12-17;23:00;11;Île-de-France;17054;Définitif;;;17054;;Consolidé;
2022-12-18T02:00:00+01:00;2022-12-18;02:00;11;Île-de-France;17701;Définitif;;;17701;;Consolidé;
2022-12-18T03:30:00+01:00;2022-12-18;03:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-18T04:30:00+01:00;2022-12-18;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-18T05:00:00+01:00;2022-12-18;05:00;11;Île-de-France;19976;Définitif;;;19976;;Consolidé;
2022-12-18T06:00:00+01:00;2022-12-18;06:00;11;Île-de-France;20979;Définitif;;;20979;;Consolidé;
2022-12-18T13:00:00+01:00;2022-12-18;13:00;11;Île-de-France;20394;Définitif;;;20394;;Consolidé;
2022-12-18T14:30:00+01:00;2022-12-18;14:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-18T17:30:00+01:00;2022-12-18;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-18T19:00:00+01:00;2022-12-18;19:00;11;Île-de-France;18512;Définitif;;;18512;;Consolidé;
2022-12-18T21:00:00+01:00;2022-12-18;21:00;11;Île-de-France;17358;Définitif;;;17358;;Consolidé;
2022-12-19T05:00:00+01:00;2022-12-19;05:00;11;Île-de-France;15265;Définitif;;;15265;;Consolidé;
2022-12-19T07:00:00+01:00;2022-12-19;07:00;11;Île-de-France;17285;Définitif;;;17285;;Consolidé;
2022-12-19T17:00:00+01:00;2022-12-19;17:00;11;Île-de-France;13410;Définitif;;;13410;;Consolidé;
2022-12-19T17:30:00+01:00;2022-12-19;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-19T18:30:00+01:00;2022-12-19;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-19T21:30:00+01:00;2022-12-19;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-20T04:00:00+01:00;2022-12-20;04:00;11;Île-de-France;9645;Définitif;;;9645;;Consolidé;
2022-12-20T05:30:00+01:00;2022-12-20;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-20T07:00:00+01:00;2022-12-20;07:00;11;Île-de-France;12941;Définitif;;;12941;;Consolidé;
2022-12-20T08:30:00+01:00;2022-12-20;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-20T11:00:00+01:00;2022-12-20;11:00;11;Île-de-France;12242;Définitif;;;12242;;Consolidé;
2022-12-20T12:30:00+01:00;2022-12-20;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-20T15:30:00+01:00;2022-12-20;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-20T18:00:00+01:00;2022-12-20;18:00;11;Île-de-France;11316;Définitif;;;11316;;Consolidé;
2022-12-20T23:00:00+01:00;2022-12-20;23:00;11;Île-de-France;8080;Définitif;;;8080;;Consolidé;
2022-12-20T23:30:00+01:00;2022-12-20;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-21T00:30:00+01:00;2022-12-21;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-21T03:00:00+01:00;2022-12-21;03:00;11;Île-de-France;7755;Définitif;;;7755;;Consolidé;
2022-12-21T04:00:00+01:00;2022-12-21;04:00;11;Île-de-France;8774;Définitif;;;8774;;Consolidé;
2022-12-21T04:30:00+01:00;2022-12-21;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-21T06:30:00+01:00;2022-12-21;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-21T14:00:00+01:00;2022-12-21;14:00;11;Île-de-France;10941;Définitif;;;10941;;Consolidé;
2022-12-21T15:00:00+01:00;2022-12-21;15:00;11;Île-de-France;10797;Définitif;;;10797;;Consolidé;
2022-12-21T17:30:00+01:00;2022-12-21;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-21T22:00:00+01:00;2022-12-21;22:00;11;Île-de-France;8412;Définitif;;;8412;;Consolidé;
2022-12-21T22:30:00+01:00;2022-12-21;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-22T00:30:00+01:00;2022-12-22;00:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-22T02:30:00+01:00;2022-12-22;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-22T06:00:00+01:00;2022-12-22;06:00;11;Île-de-France;11063;Définitif;;;11063;;Consolidé;
2022-12-22T07:30:00+01:00;2022-12-22;07:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-22T08:00:00+01:00;2022-12-22;08:00;11;Île-de-France;10969;Définitif;;;10969;;Consolidé;
2022-12-22T10:30:00+01:00;2022-12-22;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-22T16:00:00+01:00;2022-12-22;16:00;11;Île-de-France;9668;Définitif;;;9668;;Consolidé;
2022-12-22T21:30:00+01:00;2022-12-22;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-12T16:00:00+01:00;2022-02-12;16:00;11;Île-de-France;13260;Définitif;;;13260;9211;Consolidé;22471
2022-12-22T23:30:00+01:00;2022-12-22;23:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-12T16:30:00+01:00;2022-02-12;16:30;11;Île-de-France;;;;;;9145;Consolidé;
2022-12-23T01:30:00+01:00;2022-12-23;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-12T19:00:00+01:00;2022-02-12;19:00;11;Île-de-France;16425;Définitif;;;16425;10557;Consolidé;26982
2022-02-12T19:30:00+01:00;2022-02-12;19:30;11;Île-de-France;;;;;;10694;Consolidé;
2022-12-23T02:00:00+01:00;2022-12-23;02:00;11;Île-de-France;6216;Définitif;;;6216;;Consolidé;
2022-02-12T20:30:00+01:00;2022-02-12;20:30;11;Île-de-France;;;;;;10480;Consolidé;
2022-12-23T02:30:00+01:00;2022-12-23;02:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-12T21:30:00+01:00;2022-02-12;21:30;11;Île-de-France;;;;;;9984;Consolidé;
2022-12-23T04:00:00+01:00;2022-12-23;04:00;11;Île-de-France;6660;Définitif;;;6660;;Consolidé;
2022-12-23T06:30:00+01:00;2022-12-23;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-23T10:30:00+01:00;2022-12-23;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-23T12:00:00+01:00;2022-12-23;12:00;11;Île-de-France;8350;Définitif;;;8350;;Consolidé;
2022-02-13T07:00:00+01:00;2022-02-13;07:00;11;Île-de-France;18621;Définitif;;;18621;8675;Consolidé;27296
2022-12-23T15:30:00+01:00;2022-12-23;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-23T17:30:00+01:00;2022-12-23;17:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-13T13:00:00+01:00;2022-02-13;13:00;11;Île-de-France;13509;Définitif;;;13509;9901;Consolidé;23410
2022-02-13T16:30:00+01:00;2022-02-13;16:30;11;Île-de-France;;;;;;8493;Consolidé;
2022-02-13T17:30:00+01:00;2022-02-13;17:30;11;Île-de-France;;;;;;8652;Consolidé;
2022-12-24T03:00:00+01:00;2022-12-24;03:00;11;Île-de-France;6240;Définitif;;;6240;;Consolidé;
2022-12-07T18:00:00+01:00;2022-12-07;18:00;11;Île-de-France;16384;Définitif;;;16384;;Consolidé;
2022-02-13T22:00:00+01:00;2022-02-13;22:00;11;Île-de-France;11228;Définitif;;;11228;8914;Consolidé;20142
2022-12-07T18:30:00+01:00;2022-12-07;18:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-14T00:00:00+01:00;2022-02-14;00:00;11;Île-de-France;9711;Définitif;;;9711;8604;Consolidé;18315
2022-12-07T23:00:00+01:00;2022-12-07;23:00;11;Île-de-France;12195;Définitif;;;12195;;Consolidé;
2022-02-14T02:00:00+01:00;2022-02-14;02:00;11;Île-de-France;9637;Définitif;;;9637;7510;Consolidé;17147
2022-02-14T04:30:00+01:00;2022-02-14;04:30;11;Île-de-France;;;;;;7041;Consolidé;
2022-12-08T05:30:00+01:00;2022-12-08;05:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-14T06:30:00+01:00;2022-02-14;06:30;11;Île-de-France;;;;;;8457;Consolidé;
2022-02-14T07:00:00+01:00;2022-02-14;07:00;11;Île-de-France;16489;Définitif;;;16489;8998;Consolidé;25487
2022-12-08T08:30:00+01:00;2022-12-08;08:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-08T09:00:00+01:00;2022-12-08;09:00;11;Île-de-France;18317;Définitif;;;18317;;Consolidé;
2022-02-14T09:00:00+01:00;2022-02-14;09:00;11;Île-de-France;15332;Définitif;;;15332;10467;Consolidé;25799
2022-02-14T09:30:00+01:00;2022-02-14;09:30;11;Île-de-France;;;;;;10651;Consolidé;
2022-02-14T10:00:00+01:00;2022-02-14;10:00;11;Île-de-France;14455;Définitif;;;14455;10528;Consolidé;24983
